Nome da Unidade da Federação,Nome do Município,"Produto Interno Bruto, 
a preços correntes
(R$ 1.000)","Produto Interno Bruto per capita, 
a preços correntes
(R$ 1,00)"
Rio Grande do Sul,São Gabriel,2723182.617,43790.22
Rio Grande do Sul,São Jerônimo,667010.316,27148.45
Rio Grande do Sul,São João da Urtiga,184148.34,39815.86
Rio Grande do Sul,São João do Polêsine,104816.744,41347.83
Rio Grande do Sul,São Jorge,133330.523,47482.38
Rio Grande do Sul,São José das Missões,93350.22,37475.0
Rio Grande do Sul,São José do Herval,59112.011,30835.69
Rio Grande do Sul,São José do Hortêncio,117865.273,23936.9
Rio Grande do Sul,São José do Inhacorá,183792.992,90094.6
Rio Grande do Sul,São José do Norte,792698.285,28446.79
Rio Grande do Sul,São José do Ouro,463016.535,66997.04
Rio Grande do Sul,São José do Sul,94018.359,38156.8
Rio Grande do Sul,São José dos Ausentes,155631.165,43728.9
Rio Grande do Sul,São Leopoldo,10855366.22,45159.57
Rio Grande do Sul,São Lourenço do Sul,1701062.805,39103.99
Rio Grande do Sul,São Luiz Gonzaga,1903777.0,57474.25
Rio Grande do Sul,São Marcos,1145389.471,52647.06
Rio Grande do Sul,São Martinho,354028.323,66347.14
Rio Grande do Sul,São Martinho da Serra,336098.462,104119.72
Rio Grande do Sul,São Miguel das Missões,867927.582,112835.1
Rio Grande do Sul,São Nicolau,228044.939,44254.79
Rio Grande do Sul,São Paulo das Missões,200547.364,35470.0
Rio Grande do Sul,São Pedro da Serra,113227.479,29174.82
Rio Grande do Sul,São Pedro das Missões,114177.298,56383.85
Rio Grande do Sul,São Pedro do Butiá,161663.461,54801.17
Rio Grande do Sul,São Pedro do Sul,532254.846,33059.31
Rio Grande do Sul,São Sebastião do Caí,899456.88,34381.59
Rio Grande do Sul,São Sepé,1331316.291,56671.05
Rio Grande do Sul,São Valentim,135539.672,42093.07
Rio Grande do Sul,São Valentim do Sul,95575.279,42515.69
Rio Grande do Sul,São Valério do Sul,90428.736,33099.83
Rio Grande do Sul,São Vendelino,95747.091,41847.5
Rio Grande do Sul,São Vicente do Sul,730552.783,83568.15
Rio Grande do Sul,Sapiranga,3615583.801,44906.27
Rio Grande do Sul,Sapucaia do Sul,4204060.026,29500.52
Rio Grande do Sul,Sarandi,1299134.194,51915.53
Rio Grande do Sul,Seberi,617242.788,57805.09
Rio Grande do Sul,Sede Nova,157533.991,54794.43
Rio Grande do Sul,Segredo,163086.849,21846.87
Rio Grande do Sul,Selbach,375172.956,73361.94
Rio Grande do Sul,Senador Salgado Filho,149058.397,53987.11
Rio Grande do Sul,Sentinela do Sul,136266.214,24182.11
Rio Grande do Sul,Serafina Corrêa,782298.674,43283.1
Rio Grande do Sul,Sério,59570.858,31535.66
Rio Grande do Sul,Sertão,534501.11,102394.85
Rio Grande do Sul,Sertão Santana,314766.346,47793.25
Rio Grande do Sul,Sete de Setembro,105650.73,54712.96
Rio Grande do Sul,Severiano de Almeida,149412.45,41422.91
Rio Grande do Sul,Silveira Martins,86629.939,36630.0
Rio Grande do Sul,Sinimbu,213479.662,21028.34
Rio Grande do Sul,Sobradinho,438641.313,29163.04
Rio Grande do Sul,Soledade,1405190.986,45230.98
Rio Grande do Sul,Tabaí,142085.264,29502.75
Rio Grande do Sul,Tapejara,1644542.964,65852.84
Rio Grande do Sul,Tapera,640273.051,60580.29
Rio Grande do Sul,Tapes,603911.391,34781.51
Rio Grande do Sul,Taquara,1568871.695,27171.31
Rio Grande do Sul,Taquari,1094079.527,40661.52
Rio Grande do Sul,Taquaruçu do Sul,188856.602,61297.18
Rio Grande do Sul,Tavares,124252.828,22657.34
Rio Grande do Sul,Tenente Portela,579212.664,43273.27
Rio Grande do Sul,Terra de Areia,291337.782,25729.73
Rio Grande do Sul,Teutônia,1576003.829,45981.15
Rio Grande do Sul,Tio Hugo,174782.551,56784.45
Rio Grande do Sul,Tiradentes do Sul,196241.386,35473.86
Rio Grande do Sul,Toropi,101332.721,36808.11
Rio Grande do Sul,Torres,1382097.497,35095.54
Rio Grande do Sul,Tramandaí,1234543.525,23072.56
Rio Grande do Sul,Travesseiro,78086.875,33499.3
Rio Grande do Sul,Três Arroios,141195.707,53891.49
Rio Grande do Sul,Três Cachoeiras,308567.678,27614.79
Rio Grande do Sul,Três Coroas,805144.951,27813.49
Rio Grande do Sul,Três de Maio,1353670.898,56767.21
Rio Grande do Sul,Três Forquilhas,64218.198,24297.46
Rio Grande do Sul,Três Palmeiras,178528.726,42185.43
Rio Grande do Sul,Três Passos,1033028.286,43406.37
Rio Grande do Sul,Trindade do Sul,351368.921,60779.96
Rio Grande do Sul,Triunfo,12982385.912,430464.73
Rio Grande do Sul,Tucunduva,259330.107,46209.93
Rio Grande do Sul,Tunas,120843.559,26356.28
Rio Grande do Sul,Tupanci do Sul,94726.711,65464.21
Rio Grande do Sul,Tupanciretã,2052009.378,84856.89
Rio Grande do Sul,Tupandi,533591.91,106314.39
Rio Grande do Sul,Tuparendi,383532.982,49616.17
Rio Grande do Sul,Turuçu,163726.042,48041.68
Rio Grande do Sul,Ubiretama,110731.543,56727.23
Rio Grande do Sul,União da Serra,91173.077,84108.0
Rio Grande do Sul,Unistalda,149066.195,64642.76
Rio Grande do Sul,Uruguaiana,3717090.646,29322.46
Rio Grande do Sul,Vacaria,3245665.499,48503.58
Rio Grande do Sul,Vale Verde,130451.63,36944.67
Rio Grande do Sul,Vale do Sol,272711.898,22969.08
Rio Grande do Sul,Vale Real,198292.652,32797.33
Rio Grande do Sul,Vanini,94775.499,44495.54
Rio Grande do Sul,Venâncio Aires,3732029.836,51566.6
Rio Grande do Sul,Vera Cruz,826715.83,30254.93
Rio Grande do Sul,Veranópolis,1738701.719,64845.47
Rio Grande do Sul,Vespasiano Corrêa,119438.834,67251.6
Rio Grande do Sul,Viadutos,204580.513,44204.95
Rio Grande do Sul,Viamão,4335050.249,16846.27
Rio Grande do Sul,Vicente Dutra,126513.451,27927.91
Rio Grande do Sul,Victor Graeff,295870.3,104179.68
Rio Grande do Sul,Vila Flores,297551.774,87335.42
Rio Grande do Sul,Vila Lângaro,168931.392,81609.37
Rio Grande do Sul,Vila Maria,389405.414,89149.59
Rio Grande do Sul,Vila Nova do Sul,195941.266,45844.94
Rio Grande do Sul,Vista Alegre,137063.111,50279.94
Rio Grande do Sul,Vista Alegre do Prata,85227.905,54879.53
Rio Grande do Sul,Vista Gaúcha,103511.688,36218.23
Rio Grande do Sul,Vitória das Missões,159526.951,52269.64
Rio Grande do Sul,Westfália,264838.601,86946.36
Rio Grande do Sul,Xangri-lá,733150.579,42809.21
Mato Grosso do Sul,Água Clara,1235229.154,77081.38
Mato Grosso do Sul,Alcinópolis,237740.125,43312.1
Mato Grosso do Sul,Amambai,1766206.573,43884.18
Mato Grosso do Sul,Anastácio,696966.834,27508.95
Mato Grosso do Sul,Anaurilândia,416841.0,45726.31
Mato Grosso do Sul,Angélica,1184827.983,106924.28
Mato Grosso do Sul,Antônio João,727454.954,80098.54
Mato Grosso do Sul,Aparecida do Taboado,1393783.41,52822.84
Mato Grosso do Sul,Aquidauana,1204976.566,25007.82
Mato Grosso do Sul,Aral Moreira,1021641.789,81659.48
Mato Grosso do Sul,Bandeirantes,759093.887,104256.82
Mato Grosso do Sul,Bataguassu,1049030.079,44412.79
Mato Grosso do Sul,Batayporã,603207.328,53061.87
Mato Grosso do Sul,Bela Vista,976922.36,39325.43
Mato Grosso do Sul,Bodoquena,351966.322,45112.32
Mato Grosso do Sul,Bonito,1204313.33,53761.59
Mato Grosso do Sul,Brasilândia,861258.536,72772.16
Mato Grosso do Sul,Caarapó,2098085.41,67669.26
Mato Grosso do Sul,Camapuã,637046.127,46584.73
Mato Grosso do Sul,Campo Grande,34731151.045,37916.06
Mato Grosso do Sul,Caracol,179621.433,28753.23
Mato Grosso do Sul,Cassilândia,782983.139,35488.52
Mato Grosso do Sul,Chapadão do Sul,2430146.785,91707.11
Mato Grosso do Sul,Corguinho,150317.683,24410.15
Mato Grosso do Sul,Coronel Sapucaia,354012.018,22914.88
Mato Grosso do Sul,Corumbá,3907865.893,34684.48
Mato Grosso do Sul,Costa Rica,2096742.26,97722.89
Mato Grosso do Sul,Coxim,1117658.695,33316.2
Mato Grosso do Sul,Deodápolis,494378.242,37903.72
Mato Grosso do Sul,Dois Irmãos do Buriti,332159.486,28765.87
Mato Grosso do Sul,Douradina,200981.675,33357.95
Mato Grosso do Sul,Dourados,12595689.777,55246.68
Mato Grosso do Sul,Eldorado,557522.863,44791.75
Mato Grosso do Sul,Fátima do Sul,648924.585,33882.86
Mato Grosso do Sul,Figueirão,143407.932,46773.62
Mato Grosso do Sul,Glória de Dourados,306052.432,30808.58
Mato Grosso do Sul,Guia Lopes da Laguna,364268.754,37345.58
Mato Grosso do Sul,Iguatemi,811296.819,49855.39
Mato Grosso do Sul,Inocência,406232.599,53691.86
Mato Grosso do Sul,Itaporã,1181094.897,46357.44
Mato Grosso do Sul,Itaquiraí,1245196.134,57637.3
Mato Grosso do Sul,Ivinhema,1721112.928,73940.5
Mato Grosso do Sul,Japorã,167493.112,17871.65
Mato Grosso do Sul,Jaraguari,378029.455,51488.62
Mato Grosso do Sul,Jardim,826471.722,31335.42
Mato Grosso do Sul,Jateí,478438.836,119162.85
Mato Grosso do Sul,Juti,464265.825,67667.37
Mato Grosso do Sul,Ladário,383758.981,15963.35
Mato Grosso do Sul,Laguna Carapã,1017180.219,135696.4
Mato Grosso do Sul,Maracaju,4048673.219,82720.52
Mato Grosso do Sul,Miranda,661175.61,23261.99
Mato Grosso do Sul,Mundo Novo,778607.487,41910.19
Mato Grosso do Sul,Naviraí,3013280.426,53347.5
Mato Grosso do Sul,Nioaque,472626.42,34263.19
Mato Grosso do Sul,Nova Alvorada do Sul,1963622.063,85497.54
Mato Grosso do Sul,Nova Andradina,3084594.255,55026.03
Mato Grosso do Sul,Novo Horizonte do Sul,281446.476,79146.93
Mato Grosso do Sul,Paraíso das Águas,1064299.164,185063.32
Mato Grosso do Sul,Paranaíba,1647936.591,38865.51
Mato Grosso do Sul,Paranhos,294548.28,20207.76
Mato Grosso do Sul,Pedro Gomes,279518.45,36934.26
Mato Grosso do Sul,Ponta Porã,5024604.334,52713.01
Mato Grosso do Sul,Porto Murtinho,476903.537,27314.06
Mato Grosso do Sul,Ribas do Rio Pardo,1895304.143,74883.61
Mato Grosso do Sul,Rio Brilhante,3731046.431,96052.07
Mato Grosso do Sul,Rio Negro,134316.908,28229.7
Mato Grosso do Sul,Rio Verde de Mato Grosso,633233.555,31622.15
Mato Grosso do Sul,Rochedo,280437.661,54772.98
Mato Grosso do Sul,Santa Rita do Pardo,472669.786,59470.28
Mato Grosso do Sul,São Gabriel do Oeste,2231787.822,80686.47
Mato Grosso do Sul,Sete Quedas,384673.222,35780.23
Mato Grosso do Sul,Selvíria,1723193.828,262882.35
Mato Grosso do Sul,Sidrolândia,3207170.146,52756.45
Mato Grosso do Sul,Sonora,881056.982,43707.56
Mato Grosso do Sul,Tacuru,320137.502,27141.8
Mato Grosso do Sul,Taquarussu,182235.448,50790.26
Mato Grosso do Sul,Terenos,761171.477,33500.79
Mato Grosso do Sul,Três Lagoas,13058332.215,104352.29
Mato Grosso do Sul,Vicentina,314115.004,51367.95
Mato Grosso,Acorizal,109161.604,20561.61
Mato Grosso,Água Boa,2000668.561,74990.39
Mato Grosso,Alta Floresta,2111882.497,40531.28
Mato Grosso,Alto Araguaia,1172926.079,59497.11
Mato Grosso,Alto Boa Vista,264046.468,37231.59
Mato Grosso,Alto Garças,1197645.995,97187.86
Mato Grosso,Alto Paraguai,166647.727,14382.3
Mato Grosso,Alto Taquari,1295817.616,113538.74
Mato Grosso,Apiacás,233848.248,22418.58
Mato Grosso,Araguaiana,126593.667,41316.47
Mato Grosso,Araguainha,28038.737,30845.7
Mato Grosso,Araputanga,655136.564,38361.43
Mato Grosso,Arenápolis,232262.696,24711.43
Mato Grosso,Aripuanã,1446102.307,62691.39
Mato Grosso,Barão de Melgaço,124619.524,15262.65
Mato Grosso,Barra do Bugres,1568905.001,44018.43
Mato Grosso,Barra do Garças,2567246.056,41607.18
Mato Grosso,Bom Jesus do Araguaia,769151.061,112613.63
Mato Grosso,Brasnorte,2087178.88,101462.2
Mato Grosso,Cáceres,2264673.622,23753.91
Mato Grosso,Campinápolis,437343.657,26958.25
Mato Grosso,Campo Novo do Parecis,6910453.087,187188.91
Mato Grosso,Campo Verde,4993081.705,113394.08
Mato Grosso,Campos de Júlio,3302547.016,455838.1
Mato Grosso,Canabrava do Norte,267192.363,56716.7
Mato Grosso,Canarana,2931502.471,132641.17
Mato Grosso,Carlinda,299375.062,29658.71
Mato Grosso,Castanheira,215113.501,24494.82
Mato Grosso,Chapada dos Guimarães,1214582.853,53931.12
Mato Grosso,Cláudia,1068396.225,86593.96
Mato Grosso,Cocalinho,297684.91,52079.24
Mato Grosso,Colíder,1269413.994,37495.61
Mato Grosso,Colniza,849114.499,20651.18
Mato Grosso,Comodoro,1258221.95,59213.23
Mato Grosso,Confresa,1530707.464,47721.27
Mato Grosso,Conquista D'Oeste,143204.641,34399.39
Mato Grosso,Cotriguaçu,326769.989,15773.04
Mato Grosso,Cuiabá,29746934.017,47700.88
Mato Grosso,Curvelândia,123844.553,23513.3
Mato Grosso,Denise,529607.955,55018.49
Mato Grosso,Diamantino,5746922.089,257582.45
Mato Grosso,Dom Aquino,673328.894,83260.65
Mato Grosso,Feliz Natal,1044898.324,70377.74
Mato Grosso,Figueirópolis D'Oeste,83625.991,24516.56
Mato Grosso,Gaúcha do Norte,1290912.019,163138.13
Mato Grosso,General Carneiro,481736.638,84131.44
Mato Grosso,Glória D'Oeste,89233.714,29844.05
Mato Grosso,Guarantã do Norte,1099235.218,30166.45
Mato Grosso,Guiratinga,727167.071,46198.67
Mato Grosso,Indiavaí,103601.029,36921.25
Mato Grosso,Ipiranga do Norte,1924886.727,235258.71
Mato Grosso,Itanhangá,721461.813,102626.15
Mato Grosso,Itaúba,419029.833,116106.91
Mato Grosso,Itiquira,2144803.207,156247.05
Mato Grosso,Jaciara,1197870.904,43250.68
Mato Grosso,Jangada,188785.126,22421.04
Mato Grosso,Jauru,348817.376,41639.89
Mato Grosso,Juara,1365627.887,38713.76
Mato Grosso,Juína,1332957.523,32361.19
Mato Grosso,Juruena,297908.802,17721.06
Mato Grosso,Juscimeira,528663.802,47524.61
Mato Grosso,Lambari D'Oeste,244979.557,39221.83
Mato Grosso,Lucas do Rio Verde,6891564.308,98915.82
Mato Grosso,Luciara,41176.786,20224.35
Mato Grosso,Vila Bela da Santíssima Trindade,639123.523,38942.45
Mato Grosso,Marcelândia,674578.824,66743.72
Mato Grosso,Matupá,1282894.463,75388.99
Mato Grosso,Mirassol d'Oeste,835682.976,29702.61
Mato Grosso,Nobres,1114913.711,72718.09
Mato Grosso,Nortelândia,325662.798,55592.83
Mato Grosso,Nossa Senhora do Livramento,387844.948,29622.31
Mato Grosso,Nova Bandeirantes,343374.255,21391.37
Mato Grosso,Nova Nazaré,140597.29,35035.46
Mato Grosso,Nova Lacerda,445609.611,64948.2
Mato Grosso,Nova Santa Helena,333258.049,88750.48
Mato Grosso,Nova Brasilândia,109136.205,29851.26
Mato Grosso,Nova Canaã do Norte,909160.336,70608.91
Mato Grosso,Nova Mutum,6036784.424,125187.35
Mato Grosso,Nova Olímpia,732123.357,35164.43
Mato Grosso,Nova Ubiratã,3270200.816,261783.61
Mato Grosso,Nova Xavantina,1033277.738,47627.46
Mato Grosso,Novo Mundo,486277.243,50945.76
Mato Grosso,Novo Horizonte do Norte,101499.076,24944.48
Mato Grosso,Novo São Joaquim,863038.186,178424.27
Mato Grosso,Paranaíta,796220.428,70518.15
Mato Grosso,Paranatinga,2135913.823,91867.26
Mato Grosso,Novo Santo Antônio,56650.557,20458.85
Mato Grosso,Pedra Preta,1575822.364,89805.8
Mato Grosso,Peixoto de Azevedo,918582.419,25734.2
Mato Grosso,Planalto da Serra,231895.381,87939.09
Mato Grosso,Poconé,709535.686,21252.49
Mato Grosso,Pontal do Araguaia,123227.636,17674.65
Mato Grosso,Ponte Branca,31234.858,20481.87
Mato Grosso,Pontes e Lacerda,2436222.484,52840.74
Mato Grosso,Porto Alegre do Norte,568701.098,44260.34
Mato Grosso,Porto dos Gaúchos,1318804.34,246782.25
Mato Grosso,Porto Esperidião,308623.711,25346.89
Mato Grosso,Porto Estrela,83560.829,29907.24
Mato Grosso,Poxoréu,1077754.031,67630.15
Mato Grosso,Primavera do Leste,6965241.842,109043.17
Mato Grosso,Querência,4259440.261,231667.59
Mato Grosso,São José dos Quatro Marcos,448527.251,23873.07
Mato Grosso,Reserva do Cabaçal,47466.221,17235.37
Mato Grosso,Ribeirão Cascalheira,756831.118,72424.03
